Iter Teff logg FeH aFe Vrad Vrot Inst_R logR Dist Av log(lk) log(vol) log(wt) h nc log(z) delta(log(z))
1624 5749.88071761 4.41743713391 -0.0164172709099 0.0117735126117 81.7965614547 2.5094726731 32078.6231418 0.000638998521668 10.7767489715 0.987648534371 -128.278160459 -32.1792693563 -164.700021945 34.4875823563 25 -163.797543348 75.9126825971 
1625 5785.60122925 4.45987181063 0.0190563688632 0.00103040050672 81.73353407 2.65611093387 32923.556516 0.273988644487 16.8334057635 1.07605072292 -127.904052694 -32.1990719836 -164.184808066 34.4762982063 25 -163.27939777 75.3727391186 
1626 5719.02044232 4.37191152832 -0.027948764442 0.00693432417667 81.741686033 3.6059757075 33721.1455103 0.333675822994 16.922070784 1.69634274442 -127.867376159 -32.2188746109 -164.016443906 34.3822739193 25 -162.888352578 74.8347909136 
1627 5748.99604182 4.40082814214 -0.0111609573948 0.0219209653824 81.7549499946 4.85543942969 37564.7567768 0.112318634663 12.7258388998 0.819571665603 -127.091100013 -32.2386772382 -163.556431394 34.3650481624 25 -162.474461331 92.4321782047 
1628 5788.07378185 4.46556580391 -0.00441942834765 0.00540115892862 81.7185237064 3.95713004947 35695.9643937 -0.0865622152192 7.15409136453 1.42523305226 -126.092499689 -32.2584798655 -162.642511429 34.5531682336 25 -161.861813241 91.9984843298 
1629 5779.40518582 4.41470610942 0.00183589143981 0.0223187179805 81.763910233 1.51637617339 31582.6734389 -0.104666685808 8.33810520879 1.01818488593 -125.533054127 -32.2782824928 -161.964459778 34.6557867621 25 -161.218672868 91.3660336128 
1630 5744.23589568 4.41407318398 -0.00875857994045 0.00604032117837 81.7288801261 4.47429280407 36503.8140358 0.286173779614 15.3184004866 1.4835938341 -124.827204647 -32.2980851201 -161.329211042 34.7260998116 25 -160.579268216 90.7030906124 
1631 5762.48976401 4.43989758815 -0.0145894837182 0.0158887475167 81.7645002816 2.09078405337 32110.0390913 -0.0116762931434 7.1698860729 1.34059990563 -124.09731455 -32.3178877474 -160.627005627 34.7976577927 25 -159.90970491 90.0438833327 
1632 5815.85117013 4.49701904181 0.0273009999643 0.00706844882647 81.7395581004 1.88541913037 32115.9351741 -0.129553624095 8.35086697233 1.13362271345 -124.016067549 -32.3376903747 -160.305579522 34.7082223444 25 -159.395032044 89.3545174 
1633 5778.05374823 4.44401532316 0.00811622884294 0.00798424704822 81.705144128 4.61214514347 36575.1469619 0.335246125769 15.4881224204 1.68766748809 -123.393473617 -32.357493002 -159.926596605 34.6442037289 25 -158.932755201 88.8200419061 
1634 5772.03378369 4.41776607655 0.0035138509901 0.0111896260573 81.7456920171 4.11980479153 34764.2780137 0.0262507351772 12.5629473516 0.6935485191 -121.703253026 -32.3772956293 -158.516415973 35.1206589348 25 -158.009925818 88.3379624364 
1635 5775.27972337 4.46003415335 -0.00507968992006 0.0181984823618 81.7790480584 1.7008472395 32157.4688183 -0.0116878179838 8.68055723285 1.53820113771 -121.390029014 -32.3970982566 -157.843548428 35.0810709531 25 -157.230133747 87.395330426 
1636 5743.98432421 4.3952214913 -0.017987346919 0.00638217531027 81.6946512992 3.30917191222 33274.3603159 0.143460093482 14.2794625249 1.52333019447 -120.985809853 -32.4169008838 -157.496556733 34.9467007441 25 -156.661351526 86.5957357274 
1637 5743.95104945 4.39512518633 -0.016696230832 0.0220547762962 81.7556732969 1.10198788229 31327.0911113 -0.0873128908211 6.57453176122 1.4571340487 -118.781499907 -32.4367035111 -155.71871937 35.6282180369 25 -155.389702719 86.0071508797 
1638 5772.60435901 4.39873497071 -0.00217745435409 0.0144744190506 81.750689658 4.61896511312 36840.4197753 0.0852782093286 14.8539069464 0.491310686783 -118.369452552 -32.4565061384 -154.922930955 35.4293630271 25 -154.436178878 84.715699445 
1639 5751.96597295 4.42010102437 -0.0197259232747 0.00731927273813 81.7618822827 4.22214226161 35375.254976 0.0627846106591 10.0028056815 1.39938404972 -118.234876289 -32.4763087657 -154.688234052 35.1644565018 25 -153.861138742 83.7423729763 
1640 5758.51849414 4.45692366172 -0.0206858213454 0.0121022641208 81.6946725004 2.25150701172 32604.4728998 -0.0343253636669 9.95723640329 0.686898570034 -118.027311352 -32.496111393 -154.533852459 34.9468664384 25 -153.448815982 83.1475302129 
1641 5756.90419342 4.4328543672 -0.0103107529876 0.00471415742979 81.6753063311 2.16911026583 32078.5276334 0.100261126865 9.57931330461 1.14235354051 -116.139009359 -32.5159140203 -153.119177031 35.3054651604 25 -152.577327651 82.7154048264 
1642 5790.38506765 4.45251810482 0.0133685792114 0.00715324203621 81.73920401 2.33935138629 32803.6872253 -0.148571996142 8.62788825683 0.938924018172 -114.786029262 -32.5357166476 -151.697020312 35.6390428982 25 -151.350134307 81.8241138681 
1643 5780.07520687 4.44641396959 0.00144675399763 0.00759116177469 81.6832749431 2.57237550235 32659.5908738 -0.0281987158301 9.836544563 0.268115796997 -114.44820007 -32.5555192749 -151.070458204 35.4353907969 25 -150.507403435 80.5771178968 
1644 5794.62651098 4.44632122833 0.0120638666476 0.010077880891 81.7141024414 2.34959924648 32466.8897126 -0.0309420956052 12.7337184908 0.214891820934 -114.447955034 -32.5753219022 -150.935422452 35.1797302491 25 -150.005538426 79.7145843974 
1645 5723.9194979 4.39435876586 -0.0259237044123 0.0038792720404 81.7406655522 3.02149393905 33314.802966 0.183850284704 15.4222187952 0.950093232912 -112.918718034 -32.5951245295 -149.922869695 35.2955230375 25 -149.270202858 79.1929167613 
1646 5770.30593079 4.41809920129 -0.0029166013905 0.00917406896834 81.7582729559 4.7974656135 37156.5687154 0.157318300644 12.129088256 1.7150573899 -112.060233462 -32.6149271568 -148.926998754 35.3865340643 25 -148.390801693 78.4377785661 
1647 5736.94984442 4.41486034034 -0.0163609196367 0.00144869888866 81.7004577303 4.53695701591 36710.7744926 0.210252290337 17.0209528516 0.475698293276 -112.059574504 -32.6347297841 -148.606656718 35.2169189104 25 -147.799769123 79.5415509163 
1648 5798.34180707 4.49039435623 0.0106088797745 0.00716304237663 81.7210989404 4.34370563095 37284.4519695 -0.165208338004 5.77083893509 1.64235814687 -111.713430392 -32.6545324114 -148.438155074 35.0437809313 25 -147.375715074 78.9307157192 
1649 5792.15560087 4.42955520659 0.00945902026647 0.0131092696389 81.7466118353 3.79879586835 34685.2127113 0.100895138815 10.9832262976 1.23324305072 -110.784419347 -32.6743350387 -147.731070229 35.0419265857 25 -146.844543169 78.4868590426 
1650 5777.2152269 4.43535091139 -0.00575455135053 0.0145110449955 81.7169034666 3.48655785963 34662.1420387 0.00888844208998 12.5567492097 0.906097520855 -110.478961655 -32.694137666 -147.226233184 35.0059813036 25 -146.324139572 77.935884511 
1651 5764.41259428 4.42345574153 -0.0178932306808 0.0184034841233 81.7192906827 2.19805303049 32700.5431838 -0.0820361896568 8.20803662878 0.933728484704 -109.00964222 -32.7139402933 -146.121671851 35.3259163574 25 -145.524643112 77.395678286 
1652 5766.65008774 4.43083964386 -0.0113950315739 0.0147953545695 81.7078474107 2.93003730445 33618.7493895 -0.0374394584627 12.1709576114 0.371575713155 -108.209063988 -32.7337429206 -145.17705566 35.4645605898 25 -144.642675494 76.5763791991 
1653 5768.05625031 4.42569256094 -0.00655675469898 0.00569366866773 81.7041350659 2.79835884358 32577.8210071 0.0618255314529 9.92416383873 0.921022034109 -107.180190011 -32.7535455479 -144.233327873 35.5837590605 25 -143.724053446 75.6746089535 
1654 5749.16292902 4.43890346528 -0.0218110914452 0.00804542880476 81.720687608 2.04592774357 31731.4089038 0.0306085747886 10.5717035322 1.07992752786 -106.379863142 -32.7733481752 -143.387382163 35.5904605513 25 -142.848468594 74.7361842785 
1655 5798.32439464 4.44255485941 0.011079538851 0.0147820391543 81.7364978417 3.57439142897 34402.9376703 0.102949846432 12.9498338907 0.828093101213 -105.446902343 -32.7931508025 -142.513485683 35.6181297106 25 -141.97386836 73.8407967989 
1656 5739.62015856 4.41913174181 -0.0208797287196 0.00564689546176 81.7146786599 1.59631047504 31813.3250413 0.165598993589 14.210155991 0.517504645529 -104.177086982 -32.8129534298 -141.34766054 35.8018647033 25 -140.919380797 72.946393938 
1657 5775.22850052 4.44389072182 9.8222549474e-05 0.0090887775916 81.6559676012 2.29744980797 32448.8982462 -0.202806523949 6.58087634391 0.63480664752 -103.777426106 -32.8327560571 -140.702200989 35.6478770528 25 -140.111759379 71.8721037475 
1658 5755.30498396 4.37838621369 -0.00978056091769 0.0143513023361 81.7131226585 4.47770472016 36363.6308005 0.0585289430271 13.7965912071 0.427279877845 -102.752942293 -32.8525586844 -139.90393548 35.6401524771 25 -139.30931109 71.0446797026 
1659 5740.17813202 4.38467339642 -0.0229593780396 0.0113716059589 81.7330408646 2.87716802604 32809.5225133 0.0931802440366 15.7694691152 0.855156440138 -101.701420193 -32.8723613117 -138.879287555 35.7363013988 25 -138.378213049 70.2224287865 
1660 5738.71982098 4.42429527626 -0.0191501999984 0.00604087368757 81.7069273017 2.34548853884 32476.1056102 0.104593063963 11.5167084646 0.925463452751 -101.656753838 -32.892163939 -138.483024595 35.5506303287 25 -137.736099087 69.2715281172 
1661 5772.0065449 4.48010183833 -0.00575312734661 0.00335697708453 81.6999353148 3.35163054562 34489.4437791 0.012126619204 9.21761865295 1.06946864983 -101.571745837 -32.9119665663 -138.437336386 35.3378340095 25 -137.333323419 68.6096115283 
1662 5743.67594246 4.40507408153 -0.0205474364617 0.0113145378962 81.7701228026 3.47996970022 34514.5284072 -0.0288257559627 9.64441471123 0.875680537379 -101.334313651 -32.9317691935 -138.289791678 35.1671503182 25 -137.008166708 68.1870332333 
1663 5787.04416654 4.4516626137 0.00608409282573 0.0137144251906 81.7558424812 4.78748455482 37916.2774228 0.0107227595395 9.96440820915 0.523252971976 -101.181931887 -32.9515718208 -138.118817874 35.0283114363 25 -136.723480795 67.8420738953 
1664 5783.19748322 4.44636986226 0.00427200648431 0.0146281037293 81.7406646938 5.24166806464 39969.9630648 0.0177198718265 8.69642670486 1.84425316784 -100.78111227 -32.9713744481 -137.844970493 34.9314076757 25 -136.441469196 67.5375853544 
1665 5790.8438091 4.44797239732 0.00784718028094 0.0121175062111 81.7032962778 2.70544429274 32878.846196 0.071551202926 13.7277143412 0.301159254229 -99.304946689 -32.9911770754 -136.695490089 35.2005511633 25 -135.867288228 67.235771128 
1666 5773.3653533 4.42741702176 -0.00165240644146 9.41261777378e-05 81.6758124933 3.04687791684 33565.4360897 0.039413819333 8.75359362391 1.29922528303 -97.7435980361 -33.0109797027 -135.169249175 35.869767966 25 -134.765412033 66.6417875328 
1667 5766.94293837 4.41454180745 0.00342624034442 0.00947102992763 81.7472252817 3.56842771979 33726.5580479 0.134173967877 11.2235391485 1.17606280996 -97.6574871101 -33.03078233 -134.642421308 35.7484700757 25 -134.008879841 65.5201087109 
1668 5790.95862477 4.44557799589 0.0153225025417 0.00627908069102 81.7802460329 4.69143154157 37325.9591899 -0.0446424296512 8.10672036579 1.09122532473 -96.0246404403 -33.0505849573 -133.501937631 35.9988330364 25 -133.030475953 64.7437738913 
1669 5734.35871606 4.39484080277 -0.0297486953823 0.0124197300768 81.7447479574 3.08346349754 33264.2552038 0.226670123106 14.0723623162 1.08768838409 -93.839293578 -33.0703875846 -131.408296693 36.6779034664 25 -131.228087452 63.7455673765 
1670 5779.6910156 4.43739361637 -0.00393122924771 0.0124289558039 81.7395667411 3.14806325461 33818.750711 0.281728568023 18.1637423287 0.633500503154 -93.5268550058 -33.0901902119 -130.673134587 36.2355070686 25 -130.219451338 61.9233762479 
1671 5768.27195786 4.46726834197 -0.0095726911468 0.0129350464798 81.743770171 4.63581677818 37575.9183981 -0.0420620317168 7.58973583395 1.06043190835 -92.1567684799 -33.1099928392 -129.645525303 36.2059988899 25 -129.198720243 60.8949375069 
1672 5755.24731209 4.4388585535 -0.0162800684516 0.00863961048042 81.7393478032 2.9967424022 33456.15453 -0.119434012713 5.79930162856 1.89186891942 -91.5855539077 -33.1297954665 -128.872736627 36.0341446619 25 -128.32935649 59.8544037839 
1673 5757.28737393 4.41081043303 -0.00992044274639 0.014546037123 81.7497261909 1.84837016511 31627.5572668 -0.00128565003232 12.720101989 0.111564615991 -90.0962300669 -33.1495980938 -127.647628946 36.2215112304 25 -127.238342784 58.9652374043 
1674 5744.21530371 4.43525099795 -0.0149427486384 5.0458455401e-05 81.7180921379 2.80356791527 33203.1908692 0.135396258296 14.0496651562 0.909078044369 -89.6471453647 -33.1694007211 -126.928110845 36.0505567341 25 -126.378097089 57.8544210707 
1675 5791.67373943 4.46436107814 0.0150707669747 0.00308676042581 81.6650492083 4.47479627083 36748.8200981 -0.0921565511762 7.95373027622 0.985069684743 -89.3276292914 -33.1892033484 -126.575906284 35.8415013921 25 -125.7789714 56.9743727482 
1676 5764.34017379 4.43029434612 -0.0107297202509 0.0106838533034 81.7278076895 0.95186585267 30982.4709113 -0.145589922616 8.13954071848 0.85210043986 -88.3823323297 -33.2090059757 -125.868238253 35.8085155994 25 -125.129461905 56.3554444315 
1677 5810.93129575 4.50495151442 0.0225970120856 0.00209931147109 81.7573016032 3.46764712603 34124.65548 -0.109618427866 8.55312245092 0.922869458605 -88.2274140907 -33.228808603 -125.442707856 35.6914153508 25 -124.580722143 55.6861323095 
1678 5781.91633644 4.48199270691 0.00170420349247 0.00509374195485 81.7746622382 2.67398244912 32985.7079024 -0.0774393022271 9.60012800605 1.06007425278 -87.8178811837 -33.2486112303 -125.162462111 35.5729705531 25 -124.136725656 55.1175899199 
1679 5791.69459292 4.47090677659 0.00552795655503 0.0125830998093 81.7061751366 4.24608786107 36659.5956763 -0.232506184421 6.71781861571 0.482630273394 -87.7909980805 -33.2684138576 -124.98478616 35.4442515631 25 -123.780279444 54.6537908061 
1680 5785.38116588 4.45790008525 0.00230975898724 0.00582721169738 81.7629511774 2.34201055669 32852.5392218 -0.0791829102224 8.77630177811 0.461060093696 -87.6481102918 -33.2882164849 -124.91724373 35.3169860751 25 -123.50204836 54.277541967 
1681 5755.50546552 4.40510988604 -0.0053658789101 0.0161345458579 81.7361211858 2.95395882221 32655.4012517 0.197881555669 17.3820646385 0.748542158395 -87.5737017724 -33.3080191122 -124.830256231 35.2025023989 25 -123.267014449 53.9795082552 
1682 5811.12112284 4.5069781973 0.0205998276772 0.00198719863892 81.7340951116 1.81516933918 32479.8194649 -0.206438658487 6.00715828094 1.00791646056 -87.4517841402 -33.3278217395 -124.750730862 35.1007885981 25 -123.062610787 53.7246717171 
1683 5766.90306963 4.42074550137 -0.00461301811768 0.012167178288 81.7717584623 4.30327453133 35528.1015656 0.16545790232 15.9681125856 0.887864772366 -87.3159278349 -33.3476243668 -124.641198015 35.0128762254 25 -122.875080901 53.5004654283 
1684 5771.39313256 4.44304644931 -0.00443595377113 0.010612894554 81.742648865 2.93574167056 33731.4332012 -0.0801049474006 8.51712875275 0.584494828662 -86.9947266198 -33.3674269941 -124.421936009 34.9484234788 25 -122.682053093 53.2931329146 
1685 5769.46832965 4.4545330915 -0.00560699621476 0.00875016075078 81.7828700662 4.6354936685 37437.3926089 -0.257136709358 5.81167617963 0.491426947775 -86.8543724145 -33.3872296214 -124.22134175 34.8978466512 25 -122.487692914 53.0803024796 
1686 5765.7598549 4.4285253392 -0.00466399295992 0.00987677304509 81.7575690696 4.42482087089 36828.6271959 0.151741952218 12.5129849452 0.775491704867 -86.7682594093 -33.4070322487 -124.129444521 34.847437814 25 -122.31068498 52.8661396728 
1687 5807.67980682 4.50651189846 0.0174390646588 0.00331856609869 81.758043538 3.24173299419 33851.9188818 -0.095655136924 9.0466169572 0.954680328037 -86.6349878326 -33.426834876 -124.038262979 34.7994585191 25 -122.147109443 52.669329112 
1688 5758.20391523 4.39552809732 -0.0102633838779 0.017194913085 81.7042348181 4.79271594285 37870.444163 -0.0968436685613 7.82331852549 0.806703471196 -86.391829829 -33.4466375032 -123.864696749 34.7635642488 25 -121.982019924 52.4859509472 
1689 5765.38476251 4.4495684071 -0.0019237951322 0.00653902547725 81.7241856221 1.62945482719 31555.3875955 0.0787233343259 8.71966632066 1.45184318077 -85.9966244083 -33.4664401305 -123.553292586 34.7576143413 25 -121.79323548 52.3010588011 
1690 5754.52001569 4.41615728733 -0.021207878267 0.0138975154686 81.76248809 1.73178290959 31787.2837216 -0.127259168183 7.47297258729 0.84714378112 -85.8582773345 -33.4862427578 -123.323326051 34.7597061619 25 -121.597244398 52.0924717302 
1691 5756.04604242 4.4395981522 -0.0164207083805 0.0123680113751 81.716435689 1.41177857905 31974.9671042 -0.103840244007 9.25445691909 0.626501376243 -85.7649636883 -33.5060453851 -123.228600867 34.7492463901 25 -121.418542734 51.8766780209 
1692 5773.4366532 4.46540364945 -0.00398820590775 0.00752512204272 81.7320521601 4.66792463536 37721.214558 0.0710352796014 9.11578608279 1.15900739148 -85.2902942435 -33.5258480124 -122.937596595 34.7662572848 25 -121.220578402 51.6781737291 
1693 5773.20671502 4.47199675917 -0.00803410173831 0.0143908878303 81.7174307033 1.41485267597 31896.4698597 -0.0493635710146 9.6643124637 0.552465850359 -85.271978289 -33.5456506397 -122.738767978 34.7790072261 25 -121.022458788 51.4604067698 
1694 5810.61877597 4.50548963208 0.0204889800947 0.00218425094384 81.7444866489 3.37674642739 33976.4622302 -0.137764502647 8.36921501703 0.753014572475 -85.252945264 -33.565453267 -122.739892768 34.7632167422 25 -120.857345934 51.242484529 
